Unnamed: 0,timestamp,text,label,filename,clusters,tfidf_text,p-3-0,p-7-0,p-9-0,p-9-1,p-9-2,p-10-0,p-13-0,p-13-1,p-14-0,p-14-1,p-14-2,p-14-3,p-15-0,p-15-1,p-15-2,p-15-3,p-15-4,p-15-5,p-15-6,p-15-7,p-15-8,p-15-9,p-15-10,p-15-11,p-15-12,p-15-13,p-15-14,p-15-15,p-15-16,p-15-17,p-16-0,p-16-1,p-16-2,p-16-3,p-16-4,p-16-5,p-18-0,p-18-1,p-19-0,p-19-1,p-19-2,p-19-3,p-19-4,p-19-5,p-19-6,p-19-7,p-24-0,p-28-0,p-30-0,p-32-0,p-36-0,p-36-1,p-36-2,p-36-3,p-36-4,p-37-0,cluster2
92452,1133457373751.365,"RAS KERNEL INFO 1351 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R00-M0-N1-C:J13-U01,3,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
78473,1131064209970.252,RAS KERNEL INFO 2354412 floating point alignment exceptions,False,R35-M1-N3-C:J17-U11,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354412.0,3
69103,1127243345829.601,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
20135,1119725014591.739,RAS KERNEL INFO generating core.39609,False,R26-M1-N1-C:J12-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
42110,1121006812333.416,RAS KERNEL INFO generating core.19488,False,R30-M0-N9-C:J17-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
18103,1119485512948.333,RAS KERNEL INFO 4202662 double-hummer alignment exceptions,False,R22-M0-N4-C:J15-U11,30,RAS KERNEL INFO  double-hummer alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4202662.0,,,,,,,,22
88506,1133423367415.499,"RAS KERNEL INFO 1 ddr error(s) detected and corrected on rank 0, symbol 34 over 10029 seconds",False,R17-M0-N8-C:J05-U01,14,"RAS KERNEL INFO  ddr error(s) detected and corrected on rank , symbol  over 29 seconds",,,,,,,,,0.0,34.0,10029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
70553,1127243419125.1309,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
78384,1131064206384.1592,RAS KERNEL INFO 2354412 floating point alignment exceptions,False,R25-M0-N3-C:J11-U01,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354412.0,3
19138,1119715741371.288,RAS KERNEL INFO generating core.21101,False,R17-M0-NA-C:J13-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
22867,1119807092225.3872,RAS KERNEL INFO total of 1 ddr error(s) detected and corrected,False,R10-M0-N7-C:J17-U01,14,RAS KERNEL INFO total of  ddr error(s) detected and corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
49783,1121496519717.118,RAS KERNEL INFO generating core.33986,False,R00-M0-N7-C:J07-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
58207,1122166515989.135,RAS KERNEL INFO 5 floating point alignment exceptions,False,R13-M1-N1-C:J03-U11,12,RAS KERNEL INFO 5 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
26423,1120216091685.582,RAS KERNEL INFO generating core.16942,False,R20-M1-NE-C:J07-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
72264,1127244009541.535,NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F:15:7F:F2:00:0D:60:EA:80:0D ip=10.7.2.58 v=13 t=1 status=M Tue Sep 20 12:11:48 PDT 2005,False,UNKNOWN_LOCATION,16,NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F::7F:F2::0D::EA::0D ip= v= t= status=M Tue Sep  2:: PDT 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,80.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,14
33491,1120776065844.06,RAS KERNEL INFO 644461728 double-hummer alignment exceptions,False,R33-M1-NE-C:J03-U01,30,RAS KERNEL INFO  double-hummer alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644461728.0,,,,,,,,22
68079,1125554167211.843,RAS KERNEL FATAL Lustre mount FAILED : bglio226 : point /p/gb1,True,R16-M0-N0-I:J18-U01,15,RAS KERNEL FATAL Lustre mount FAILED :  : point /p/gb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
20061,1119725012374.6172,RAS KERNEL INFO generating core.45588,False,R37-M0-NA-C:J16-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
467,1117973622910.9048,RAS KERNEL FATAL rts panic! - stopping execution,True,R22-M0-ND-C:J12-U01,19,RAS KERNEL FATAL     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
43870,1121006879036.701,RAS KERNEL INFO generating core.14476,False,R24-M0-NA-C:J16-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
58890,1122166528459.3289,RAS KERNEL INFO 5 floating point alignment exceptions,False,R10-M0-N1-C:J02-U01,12,RAS KERNEL INFO 5 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
4872,1118535921932.044,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
65730,1123111075639.226,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11217,1118768179939.896,RAS KERNEL FATAL data storage interrupt,True,R02-M1-N4-C:J09-U11,27,RAS KERNEL FATAL data storage interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
1830,1117973874544.863,RAS KERNEL INFO generating core.7912,False,R32-M1-N1-C:J16-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
36998,1120934348543.214,RAS KERNEL INFO generating core.49080,False,R23-M1-N1-C:J14-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
84258,1131142341717.174,RAS KERNEL INFO 342549 floating point alignment exceptions,False,R62-M0-NC-C:J14-U01,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342549.0,3
45693,1121256619464.087,RAS KERNEL INFO generating core.17265,False,R33-M1-NF-C:J13-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
175,1117973616858.1272,RAS KERNEL INFO generating core.371,False,R22-M0-N3-C:J03-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
6329,1118541856787.069,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2892,1118172110305.364,RAS KERNEL INFO generating core.6458,False,R30-M1-N7-C:J07-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
73571,1130774856715.054,"RAS KERNEL INFO CE sym 11, at 0x13a33060, mask 0x10",False,R66-M1-NA-C:J08-U01,13,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
35578,1120923715026.041,RAS KERNEL INFO generating core.14662,False,R36-M1-N2-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
78739,1131064237523.591,RAS KERNEL INFO 2354412 floating point alignment exceptions,False,R10-M1-N2-C:J02-U11,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354412.0,3
62544,1122580796069.5269,RAS KERNEL INFO generating core.10699,False,R23-M0-N3-C:J04-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
57320,1122165506000.18,RAS KERNEL INFO 5 floating point alignment exceptions,False,R15-M0-N5-C:J11-U01,12,RAS KERNEL INFO 5 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
58460,1122166520671.049,RAS KERNEL INFO 5 floating point alignment exceptions,False,R12-M1-N3-C:J05-U11,12,RAS KERNEL INFO 5 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
69893,1127243348727.304,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
15690,1118771717363.719,RAS KERNEL FATAL program interrupt: fp cr update.............0,False,R25-M1-N8-C:J04-U11,18,RAS KERNEL FATAL program interrupt: fp cr update.............0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
8346,1118558226946.477,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
76122,1131059650052.625,RAS KERNEL INFO iar 00106210 dear 0244c23c,False,R67-M0-N8-C:J09-U11,34,RAS KERNEL INFO iar 00106210 dear 0244c23c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
69330,1127243346681.8591,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
76157,1131059650631.332,RAS KERNEL INFO iar 00106210 dear 0244c26c,False,R67-M0-N8-C:J08-U11,31,RAS KERNEL INFO iar 00106210 dear 0244c26c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
63193,1123040117377.016,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,UNKNOWN_LOCATION,36,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The  volt rail is OK. The  volt rail is OK.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.5,,,,,38
63562,1123040895979.981,NULL DISCOVERY SEVERE Can not get assembly information for node card,False,UNKNOWN_LOCATION,36,NULL DISCOVERY SEVERE Can not get assembly information for node card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
89114,1133447760940.4932,"RAS KERNEL INFO 10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R05-M1-NE-C:J03-U11,3,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",10744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
53283,1121900942718.276,RAS KERNEL INFO 8 floating point alignment exceptions,False,R13-M1-NA-C:J14-U11,2,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
85335,1131478039388.288,RAS KERNEL INFO 24571014 floating point alignment exceptions,False,R63-M0-N5-C:J10-U01,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24571014.0,3
13770,1118770406364.45,RAS KERNEL FATAL program interrupt: trap instruction.........0,False,R25-M1-NF-C:J08-U01,4,RAS KERNEL FATAL program interrupt: trap instruction.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
10616,1118768039353.284,RAS KERNEL FATAL instruction address: 0x00004ed8,False,R21-M0-NF-C:J06-U11,17,RAS KERNEL FATAL instruction address: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
15970,1118771723994.647,RAS KERNEL FATAL disable apu instruction broadcast........0,False,R26-M1-NC-C:J03-U01,25,RAS KERNEL FATAL disable apu instruction broadcast........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
16283,1118772740679.1511,RAS KERNEL FATAL floating point instr. enabled.....1,False,R21-M1-N1-C:J13-U11,23,RAS KERNEL FATAL floating point instr. enabled.....1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
84329,1131142343988.513,RAS KERNEL INFO 327948 floating point alignment exceptions,False,R62-M0-NE-C:J05-U11,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327948.0,3
84514,1131142348688.508,RAS KERNEL INFO 342567 floating point alignment exceptions,False,R62-M0-N9-C:J09-U11,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342567.0,3
7108,1118548544534.296,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
45078,1121256601121.263,RAS KERNEL INFO generating core.63570,False,R30-M1-N9-C:J09-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1482,1117973865352.7378,RAS KERNEL INFO generating core.970,False,R32-M0-ND-C:J06-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
38054,1120957070201.978,RAS KERNEL INFO generating core.2881,False,R05-M1-N9-C:J12-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
75893,1131058397336.8489,RAS KERNEL INFO iar 001061dc dear 0244c28c,False,R65-M1-NB-C:J04-U01,19,RAS KERNEL INFO iar 001061dc dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
48131,1121312160228.535,RAS KERNEL INFO generating core.6350,False,R25-M1-N2-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
59776,1122255905805.378,RAS KERNEL INFO generating core.660,False,R36-M0-N6-C:J16-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
51634,1121598079131.959,RAS KERNEL INFO generating core.5530,False,R24-M1-N3-C:J06-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
11088,1118768178084.903,RAS KERNEL FATAL data storage interrupt,True,R06-M1-NC-C:J03-U01,27,RAS KERNEL FATAL data storage interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
87347,1132341241017.303,"RAS APP FATAL ciod: Error loading -mode VN: invalid or missing program image, No such file or directory",False,R56-M1-NC-I:J18-U11,24,"RAS APP FATAL ciod: Error loading -mode VN: invalid or missing program image, No such file or directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
89339,1133447761919.006,"RAS KERNEL INFO CE sym 7, at 0x06d237c0, mask 0x20",False,R06-M1-NA-C:J06-U01,13,"RAS KERNEL INFO CE sym , at 0x06d23c0, mask ",,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
32350,1120469737211.291,RAS KERNEL INFO generating core.8360,False,R25-M0-NF-C:J17-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
74764,1131057900619.237,RAS KERNEL INFO iar 00106210 dear 0244c20c,False,R61-M1-N8-C:J03-U11,34,RAS KERNEL INFO iar 00106210 dear 0244c20c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
46970,1121308538733.552,RAS KERNEL INFO generating core.9880,False,R25-M0-ND-C:J14-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
41822,1121006637955.956,RAS KERNEL INFO generating core.16179,False,R36-M1-N9-C:J03-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
43385,1121006867552.956,RAS KERNEL INFO generating core.21744,False,R35-M0-N5-C:J17-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
74292,1131057885201.641,RAS KERNEL INFO iar 00106210 dear 0244c20c,False,R64-M0-N0-C:J08-U11,34,RAS KERNEL INFO iar 00106210 dear 0244c20c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
66673,1125084511270.535,RAS KERNEL INFO iar 003a9260 dear 00e29818,False,R75-M1-N9-C:J07-U11,7,RAS KERNEL INFO iar 003a9260 dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
80184,1131125505779.83,RAS KERNEL INFO iar 0010682c dear 0245ccec,False,R62-M0-N2-C:J05-U01,32,RAS KERNEL INFO iar 0010682c dear 0245ccec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
60524,1122256349698.233,RAS KERNEL INFO generating core.20827,False,R25-M0-NB-C:J05-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
32368,1120469737616.024,RAS KERNEL INFO generating core.8858,False,R25-M0-NF-C:J06-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
27261,1120216134846.066,RAS KERNEL INFO generating core.15239,False,R32-M1-NA-C:J02-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
47483,1121308610863.006,RAS KERNEL INFO generating core.24843,False,R27-M0-NF-C:J04-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
92909,1133457384244.873,RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,False,R00-M0-N7-C:J10-U11,9,RAS KERNEL INFO  microseconds spent in the rbs signal handler during  calls.  microseconds was the maximum time for a single instance of a correctable ddr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
77762,1131061787438.264,RAS KERNEL INFO iar 00106534 dear 045e145c,False,R64-M0-N2-C:J10-U01,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106534.0,,,,,,,,,,,,,,,,,,7
89693,1133447763660.6282,RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,False,R05-M1-NE-C:J16-U01,9,RAS KERNEL INFO  microseconds spent in the rbs signal handler during  calls.  microseconds was the maximum time for a single instance of a correctable ddr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
51580,1121598077516.839,RAS KERNEL INFO generating core.5624,False,R24-M1-N3-C:J15-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
59312,1122255892098.731,RAS KERNEL INFO generating core.4822,False,R36-M0-N2-C:J09-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
35341,1120923708461.566,RAS KERNEL INFO generating core.15274,False,R22-M0-NB-C:J07-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
52098,1121776085994.235,"RAS KERNEL FATAL rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=33789, cpu=162, index=1207960196, total=2691015",True,R05-M0-N1-C:J04-U01,15,"RAS KERNEL FATAL rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=, cpu=, index=, total=",,,,,,,,,,,,,33789.0,162.0,1207960196.0,2691015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
62629,1122580798446.681,RAS KERNEL INFO generating core.4432,False,R37-M0-N7-C:J16-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
27785,1120216147267.798,RAS KERNEL INFO generating core.9568,False,R37-M1-N5-C:J17-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
68216,1125555382771.186,RAS KERNEL FATAL Lustre mount FAILED : bglio313 : point /p/gb1,True,R23-M0-N8-I:J18-U11,15,RAS KERNEL FATAL Lustre mount FAILED :  : point /p/gb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
